Language, Program, PowerLimit, Package, Core(s), Time (ms), Temperature, Memory
C, counting_sort_string_O0_10, -1, 0.053161621093750000, 0.026245117187500000, 10, 36.0, 1280
C, counting_sort_string_O0_10, -1, 0.060485839843750000, 0.028320312500000000, 11, 36.0, 1280
C, counting_sort_string_O0_10, -1, 0.064514160156250000, 0.030578613281250000, 12, 36.0, 1280
C, counting_sort_string_O0_10, -1, 0.069885253906250000, 0.031494140625000000, 13, 37.5, 1280
C, counting_sort_string_O0_10, -1, 0.032165527343750000, 0.016174316406250000, 9, 36.0, 1280
C, counting_sort_string_O0_10, -1, 0.070495605468750000, 0.025207519531250000, 11, 36.0, 1280
C, counting_sort_string_O2_10, -1, 0.068603515625000000, 0.028564453125000000, 12, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.067810058593750000, 0.030395507812500000, 12, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.066772460937500000, 0.024291992187500000, 10, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.045959472656250000, 0.020080566406250000, 9, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.066833496093750000, 0.028137207031250000, 13, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.078857421875000000, 0.029052734375000000, 14, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.082702636718750000, 0.031311035156250000, 13, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.054870605468750000, 0.024414062500000000, 11, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.058410644531250000, 0.026123046875000000, 11, 36.0, 1408
C, counting_sort_string_O2_10, -1, 0.066345214843750000, 0.023010253906250000, 12, 36.0, 1408
C, counting_sort_string_O0_100, -1, 0.140502929687500000, 0.064208984375000000, 25, 36.0, 1280
C, counting_sort_string_O0_100, -1, 0.139953613281250000, 0.063964843750000000, 25, 36.0, 1280
C, counting_sort_string_O0_100, -1, 0.159179687500000000, 0.055053710937500000, 15, 38.0, 1280
C, counting_sort_string_O0_100, -1, 0.030395507812500000, 0.017578125000000000, 9, 36.0, 1280
C, counting_sort_string_O0_100, -1, 0.048095703125000000, 0.026916503906250000, 11, 36.0, 1280
C, counting_sort_string_O0_100, -1, 0.055908203125000000, 0.023498535156250000, 10, 36.0, 1280
C, counting_sort_string_O0_100, -1, 0.070312500000000000, 0.030273437500000000, 12, 36.0, 1280
